persona,visit_id,visit_time,visit_description,place_id,url,title,domain,visit_count,interest,title_name
Jessica,33804,2025-01-30 05:19:00,Link Clicked,1104,https://groceries.examplemart.com/,ExampleMart Groceries – Online Grocery Delivery and Shopping,groceries.examplemart.com,25,Caregivers,
Youssef,70541,2025-01-30 05:21:00,From Bookmark,1119,https://www.academia.edu/followup/follow-up,Follow-up on Follow-up,www.academia.edu,12,Students,
Anna,15387,2025-01-30 05:21:00,Typed in Address Bar,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,87,Workholics,
Mina,70446,2025-01-30 05:39:00,Other,1033,https://mealplanner.example.com/,Meal Planner – Plan Healthy Meals and Recipes for Your Family,mealplanner.example.com,60,Caregivers,
John,65010,2025-01-30 05:40:00,Link Clicked,1067,https://www.hulu.com/,"stream tv and movies live and online | hulu watch tv shows and movies online. stream tv episodes of grey's anatomy, this is us, bob's burgers, brooklyn nine-nine, empire, snl, and popular movies on your favorite devices. start your free trial now. cancel anytime.",www.hulu.com,68,Entertainment Connoisseur,
John,22441,2025-01-30 05:45:00,Typed in Address Bar,1015,https://www.khanacademy.org/,"khan academy | free online courses, lessons & practice learn for free about math, art, computer programming, economics, physics, chemistry, biology, medicine, finance, history, and more. khan academy is a nonprofit with the mission of providing a free, world-class education for anyone, anywhere.",www.khanacademy.org,38,Students,
Youssef,51435,2025-01-30 06:06:00,Typed in Address Bar,1088,https://www.youtube.com/,"youtube enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",www.youtube.com,48,Students,
Mina,24295,2025-01-30 06:18:00,From Bookmark,1024,https://www.epicurious.com/followup/epicurious,Follow-up on Epicurious,www.epicurious.com,95,Caregivers,
Jessica,31866,2025-01-30 06:22:00,Other,1099,https://www.yogajournal.com/followup/yoga,Follow-up on Yoga,www.yogajournal.com,79,Wellness Professionals,
Jessica,10240,2025-01-30 06:33:00,Other,1100,https://www.yogajournal.com/followup/follow-up,Follow-up on Follow-up,www.yogajournal.com,85,Wellness Professionals,
Peter,44280,2025-01-30 06:41:00,Other,1079,https://www.rei.com/,"REI – Outdoor Gear, Equipment & Expert Advice",www.rei.com,76,Outdoor Explorer,
Mina,82348,2025-01-30 06:41:00,From Bookmark,1053,https://www.babycenter.com/,BabyCenter | The Most Accurate & Trustworthy Pregnancy & Parenting Information | BabyCenter,www.babycenter.com,76,Caregivers,
Anna,79865,2025-01-30 06:46:00,From Bookmark,1044,https://mail.google.com/followup/gmail,Follow-up on Gmail,mail.google.com,93,Workholics,
John,59422,2025-01-30 06:48:00,Typed in Address Bar,1089,https://www.youtube.com/followup/youtube,Follow-up on youtube,www.youtube.com,34,Students,
Robert,14362,2025-01-30 06:53:00,From Bookmark,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,91,Workholics,
John,60133,2025-01-30 06:57:00,Link Clicked,1093,https://www.khanacademy.org/followup/khan,Follow-up on khan,www.khanacademy.org,94,Students,
Robert,57097,2025-01-30 07:01:00,From Bookmark,1127,https://www.atlassian.com/followup/follow-up,Follow-up on Follow-up,www.atlassian.com,13,Workholics,
Mina,21245,2025-01-30 07:08:00,Typed in Address Bar,1069,https://meet.google.com/,"Google Meet - Online Video Calls, Meetings and Conferencing",meet.google.com,14,Workholics,
Anna,46237,2025-01-30 07:10:00,From Bookmark,1069,https://meet.google.com/,"Google Meet - Online Video Calls, Meetings and Conferencing",meet.google.com,30,Workholics,
Jessica,28614,2025-01-30 07:12:00,Link Clicked,1062,https://www.myfitnesspal.com/,Calorie Tracker & BMR Calculator to Reach Your Goals | MyFitnessPal,www.myfitnesspal.com,10,Wellness Professionals,
John,66903,2025-01-30 07:17:00,Typed in Address Bar,1050,https://www.netflix.com/,"Netflix - Watch TV Shows Online, Watch Movies Online",www.netflix.com,46,Entertainment Connoisseur,
Mina,41854,2025-01-30 07:18:00,Typed in Address Bar,1023,https://www.simplyrecipes.com/,"simply recipes - less stress. more joy simply recipes is here to help you cook delicious meals with less stress and more joy. we offer recipes and cooking advice for home cooks, by home cooks. helping create “kitchen wins” is what we’re all about.",www.simplyrecipes.com,18,Caregivers,
John,26626,2025-01-30 07:19:00,Typed in Address Bar,1110,https://www.imdb.com/,"imdb: ratings, reviews, and where to watch the best movies & tv shows imdb is the world's most popular and authoritative source for movie, tv and celebrity content. find ratings and reviews for the newest movie and tv shows. get personalized recommendations, and learn where to watch across hundreds of streaming providers.",www.imdb.com,3,Entertainment Connoisseur,
John,79840,2025-01-30 07:20:00,Typed in Address Bar,1018,https://scholar.google.com/,Google Scholar,scholar.google.com,89,Students,
Peter,74605,2025-01-30 07:21:00,From Bookmark,1028,https://slack.com/,"slack is where the future works slack is a new way to communicate with your team. itâs faster, better organized, and more secure than email.",slack.com,87,Workholics,
Jessica,25652,2025-01-30 07:26:00,Other,1053,https://www.babycenter.com/,BabyCenter | The Most Accurate & Trustworthy Pregnancy & Parenting Information | BabyCenter,www.babycenter.com,77,Caregivers,
Youssef,11577,2025-01-30 07:28:00,From Bookmark,1030,https://www.coursera.org/,"coursera | online courses & credentials from top educators. join for free learn online and earn valuable credentials from top universities like yale, michigan, stanford, and leading companies like google and ibm. join coursera for free and transform your career with degrees, certificates, specializations, & moocs in data science, computer science, business, and dozens of other topics.",www.coursera.org,93,Students,
John,13389,2025-01-30 07:34:00,From Bookmark,1108,https://www.netflix.com/followup/netflix,Follow-up on Netflix,www.netflix.com,62,Entertainment Connoisseur,
Anna,67086,2025-01-30 07:45:00,Other,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,3,Workholics,
John,63391,2025-01-30 07:56:00,Other,1188,https://www.netflix.com/followup/follow-up,Follow-up on Follow-up,www.netflix.com,43,Entertainment Connoisseur,
Jessica,54235,2025-01-30 08:14:00,Typed in Address Bar,1071,https://www.healthline.com/nutrition,Healthline: Medical information and health advice you can trust.,www.healthline.com,31,Wellness Professionals,
Mina,54897,2025-01-30 08:16:00,From Bookmark,1148,https://trello.com/,"Capture, organize, and tackle your to-dos from anywhere | Trello",trello.com,47,Workholics,
Anna,13945,2025-01-30 08:32:00,From Bookmark,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,65,Workholics,
Robert,33528,2025-01-30 08:32:00,Link Clicked,1127,https://www.atlassian.com/followup/follow-up,Follow-up on Follow-up,www.atlassian.com,14,Workholics,
Peter,17352,2025-01-30 08:34:00,Link Clicked,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,2,Workholics,
Mina,63121,2025-01-30 08:35:00,From Bookmark,1136,https://www.simplyrecipes.com/followup/simply,Follow-up on simply,www.simplyrecipes.com,50,Caregivers,
Mina,17785,2025-01-30 08:44:00,Link Clicked,1020,https://drive.google.com/,Google Drive: Sign-in,drive.google.com,98,Workholics,
Youssef,99470,2025-01-30 08:49:00,Typed in Address Bar,1119,https://www.academia.edu/followup/follow-up,Follow-up on Follow-up,www.academia.edu,21,Students,
Youssef,17054,2025-01-30 08:59:00,Typed in Address Bar,1047,https://www.coursera.org/followup/coursera,Follow-up on coursera,www.coursera.org,29,Students,
Robert,83433,2025-01-30 09:02:00,Other,1121,https://www.fodors.com/,Fodor's Travel – Expert Trip Planning and Travel Guides,www.fodors.com,72,Vacation/Trip Planner,
Youssef,16936,2025-01-30 09:04:00,From Bookmark,1119,https://www.academia.edu/followup/follow-up,Follow-up on Follow-up,www.academia.edu,75,Students,
John,66519,2025-01-30 09:19:00,From Bookmark,1188,https://www.netflix.com/followup/follow-up,Follow-up on Follow-up,www.netflix.com,11,Entertainment Connoisseur,
Jessica,77302,2025-01-30 09:26:00,Link Clicked,1131,https://www.parents.com/,"parents: trusted parenting information for raising the future parents empowers today's families with trustworthy information from experts, empathetic advice, and a supportive community.",www.parents.com,26,Caregivers,
Robert,92729,2025-01-30 09:27:00,From Bookmark,1127,https://www.atlassian.com/followup/follow-up,Follow-up on Follow-up,www.atlassian.com,43,Workholics,
Anna,89734,2025-01-30 09:31:00,Other,1022,https://calendar.google.com/calendar/u/0/r,"Google Calendar - Easier Time Management, Appointments & Scheduling",calendar.google.com,49,Workholics,
Robert,81202,2025-01-30 09:35:00,Typed in Address Bar,1127,https://www.atlassian.com/followup/follow-up,Follow-up on Follow-up,www.atlassian.com,65,Workholics,
Anna,48841,2025-01-30 09:46:00,Link Clicked,1148,https://trello.com/,"Capture, organize, and tackle your to-dos from anywhere | Trello",trello.com,3,Workholics,
Mina,77158,2025-01-30 09:47:00,From Bookmark,1137,https://drive.google.com/followup/google,Follow-up on Google,drive.google.com,38,Workholics,
Youssef,16261,2025-01-30 10:18:00,Typed in Address Bar,1017,https://www.academia.edu/,"Academia.edu - Find Research Papers, Topics, Researchers",www.academia.edu,99,Students,
Anna,55470,2025-01-30 10:20:00,Typed in Address Bar,1022,https://calendar.google.com/calendar/u/0/r,"Google Calendar - Easier Time Management, Appointments & Scheduling",calendar.google.com,56,Workholics,
John,75882,2025-01-30 10:24:00,Link Clicked,1188,https://www.netflix.com/followup/follow-up,Follow-up on Follow-up,www.netflix.com,22,Entertainment Connoisseur,
Peter,50731,2025-01-30 10:46:00,Typed in Address Bar,1051,https://www.notion.so/,The AI workspace that works for you. | Notion,www.notion.so,34,Workholics,
Youssef,19492,2025-01-30 10:47:00,From Bookmark,1088,https://www.youtube.com/,"youtube enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",www.youtube.com,32,Students,
Peter,34654,2025-01-30 11:01:00,Typed in Address Bar,1020,https://drive.google.com/,Google Drive: Sign-in,drive.google.com,21,Workholics,
Peter,49523,2025-01-30 11:04:00,Link Clicked,1079,https://www.rei.com/,"REI – Outdoor Gear, Equipment & Expert Advice",www.rei.com,75,Outdoor Explorer,
Youssef,15807,2025-01-30 11:15:00,Link Clicked,1089,https://www.youtube.com/followup/youtube,Follow-up on youtube,www.youtube.com,21,Students,
John,40298,2025-01-30 11:21:00,Typed in Address Bar,1030,https://www.coursera.org/,"coursera | online courses & credentials from top educators. join for free learn online and earn valuable credentials from top universities like yale, michigan, stanford, and leading companies like google and ibm. join coursera for free and transform your career with degrees, certificates, specializations, & moocs in data science, computer science, business, and dozens of other topics.",www.coursera.org,39,Students,
Youssef,38386,2025-01-30 11:32:00,Typed in Address Bar,1089,https://www.youtube.com/followup/youtube,Follow-up on youtube,www.youtube.com,60,Students,
Youssef,80210,2025-01-30 11:38:00,Other,1017,https://www.academia.edu/,"Academia.edu - Find Research Papers, Topics, Researchers",www.academia.edu,90,Students,
John,94910,2025-01-30 11:38:00,Other,1074,https://www.goodreads.com/,"goodreads | meet your next favorite book find and read more books youâll love, and keep track of the books you want to read. be part of the worldâs largest community of book lovers on goodreads.",www.goodreads.com,23,Book Worm,
Mina,62904,2025-01-30 11:41:00,Link Clicked,1190,https://drive.google.com/followup/follow-up,Follow-up on Follow-up,drive.google.com,57,Workholics,
Anna,61832,2025-01-30 11:42:00,Typed in Address Bar,1051,https://www.notion.so/,The AI workspace that works for you. | Notion,www.notion.so,6,Workholics,
Theo,67203,2025-01-30 11:50:00,Link Clicked,1025,https://www.nytimes.com/section/books/,"The New York Times - Breaking News, US News, World News and Videos",www.nytimes.com,85,Book Worm,
Peter,18546,2025-01-30 12:00:00,From Bookmark,1057,https://www.atlassian.com/software/jira,"atlassian | software development and collaboration tools millions of users globally rely on atlassian products every day for improving software development, project management, collaboration, and code quality.",www.atlassian.com,57,Workholics,
Anna,73636,2025-01-30 12:01:00,Other,1022,https://calendar.google.com/calendar/u/0/r,"Google Calendar - Easier Time Management, Appointments & Scheduling",calendar.google.com,24,Workholics,
Youssef,34361,2025-01-30 12:04:00,Other,1088,https://www.youtube.com/,"youtube enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",www.youtube.com,86,Students,
Robert,55402,2025-01-30 12:15:00,From Bookmark,1109,https://www.kayak.com/,"Search Flights, Hotels & Rental Cars | KAYAK",www.kayak.com,89,Vacation/Trip Planner,
Youssef,61421,2025-01-30 12:29:00,Other,1089,https://www.youtube.com/followup/youtube,Follow-up on youtube,www.youtube.com,73,Students,
Jessica,58751,2025-01-30 12:38:00,Link Clicked,1131,https://www.parents.com/,"parents: trusted parenting information for raising the future parents empowers today's families with trustworthy information from experts, empathetic advice, and a supportive community.",www.parents.com,60,Caregivers,
Jessica,41599,2025-01-30 12:50:00,Other,1053,https://www.babycenter.com/,BabyCenter | The Most Accurate & Trustworthy Pregnancy & Parenting Information | BabyCenter,www.babycenter.com,75,Caregivers,
Peter,41834,2025-01-30 12:51:00,Other,1021,https://www.backpacker.com/,"Backpacker – Hiking, Backpacking Gear Reviews & Trail Advice",www.backpacker.com,11,Outdoor Explorer,
Robert,79923,2025-01-30 12:58:00,From Bookmark,1069,https://meet.google.com/,"Google Meet - Online Video Calls, Meetings and Conferencing",meet.google.com,48,Workholics,
Mina,70272,2025-01-30 12:59:00,Typed in Address Bar,1066,https://www.nhs.uk/,"the nhs website - nhs find information and advice on health conditions, symptoms, healthy living, medicines and how to get help.",www.nhs.uk,25,Caregivers,
Theo,64560,2025-01-30 13:10:00,Other,1060,https://www.gutenberg.org/,Free eBooks | Project Gutenberg,www.gutenberg.org,100,Book Worm,
Jessica,64003,2025-01-30 13:14:00,Typed in Address Bar,1066,https://www.nhs.uk/,"the nhs website - nhs find information and advice on health conditions, symptoms, healthy living, medicines and how to get help.",www.nhs.uk,66,Caregivers,
Peter,82738,2025-01-30 13:22:00,From Bookmark,1069,https://meet.google.com/,"Google Meet - Online Video Calls, Meetings and Conferencing",meet.google.com,34,Workholics,
Robert,52631,2025-01-30 13:22:00,Typed in Address Bar,1210,https://www.kayak.com/followup/search,Follow-up on Search,www.kayak.com,54,Vacation/Trip Planner,
Mina,55695,2025-01-30 13:23:00,From Bookmark,1173,https://mychart.examplehospital.com/,MyChart – Secure Online Health Records and Appointments,mychart.examplehospital.com,47,Caregivers,
John,42001,2025-01-30 13:29:00,From Bookmark,1047,https://www.coursera.org/followup/coursera,Follow-up on coursera,www.coursera.org,54,Students,
Theo,23756,2025-01-30 13:29:00,From Bookmark,1081,https://www.gutenberg.org/followup/free,Follow-up on Free,www.gutenberg.org,8,Book Worm,
Anna,57816,2025-01-30 13:33:00,Typed in Address Bar,1069,https://meet.google.com/,"Google Meet - Online Video Calls, Meetings and Conferencing",meet.google.com,95,Workholics,
John,87028,2025-01-30 13:35:00,Link Clicked,1030,https://www.coursera.org/,"coursera | online courses & credentials from top educators. join for free learn online and earn valuable credentials from top universities like yale, michigan, stanford, and leading companies like google and ibm. join coursera for free and transform your career with degrees, certificates, specializations, & moocs in data science, computer science, business, and dozens of other topics.",www.coursera.org,70,Students,
Jessica,53595,2025-01-30 13:38:00,From Bookmark,1132,https://www.parents.com/followup/parents:,Follow-up on parents:,www.parents.com,28,Caregivers,
Robert,54919,2025-01-30 13:54:00,From Bookmark,1155,https://www.tripadvisor.com/,"tripadvisor: over a billion reviews & contributions for hotels, attractions, restaurants, and more plan your next trip, read reviews and get travel advice from our community on where to stay and what to do. find savings on hotels, book the perfect tour or attraction, and reserve a table at the best restaurants.",www.tripadvisor.com,14,Vacation/Trip Planner,
Youssef,91986,2025-01-30 13:58:00,From Bookmark,1017,https://www.academia.edu/,"Academia.edu - Find Research Papers, Topics, Researchers",www.academia.edu,37,Students,
Jessica,44299,2025-01-30 14:03:00,Typed in Address Bar,1062,https://www.myfitnesspal.com/,Calorie Tracker & BMR Calculator to Reach Your Goals | MyFitnessPal,www.myfitnesspal.com,47,Wellness Professionals,
Theo,83163,2025-01-30 14:07:00,Other,1060,https://www.gutenberg.org/,Free eBooks | Project Gutenberg,www.gutenberg.org,77,Book Worm,
John,85319,2025-01-30 14:23:00,From Bookmark,1088,https://www.youtube.com/,"youtube enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",www.youtube.com,57,Students,
Jessica,42923,2025-01-30 14:24:00,From Bookmark,1056,https://www.healthline.com/,Healthline: Medical information and health advice you can trust.,www.healthline.com,97,Wellness Professionals,
Peter,56352,2025-01-30 14:29:00,From Bookmark,1029,https://zoom.us/,"video conferencing, cloud phone, webinars, chat, virtual events | zoom zoom's secure, reliable video platform powers all of your communication needs, including meetings, chat, phone, webinars, and online events.",zoom.us,24,Workholics,
Jessica,37564,2025-01-30 14:29:00,Link Clicked,1071,https://www.healthline.com/nutrition,Healthline: Medical information and health advice you can trust.,www.healthline.com,68,Wellness Professionals,
Peter,32736,2025-01-30 14:36:00,From Bookmark,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,12,Workholics,
Robert,61196,2025-01-30 14:53:00,Other,1109,https://www.kayak.com/,"Search Flights, Hotels & Rental Cars | KAYAK",www.kayak.com,45,Vacation/Trip Planner,
John,78675,2025-01-30 14:55:00,Typed in Address Bar,1047,https://www.coursera.org/followup/coursera,Follow-up on coursera,www.coursera.org,12,Students,
Youssef,90825,2025-01-30 15:09:00,Other,1027,https://www.academia.edu/followup/academia.edu,Follow-up on Academia.edu,www.academia.edu,37,Students,
Peter,51800,2025-01-30 15:25:00,Link Clicked,1122,https://meet.google.com/followup/google,Follow-up on Google,meet.google.com,29,Workholics,
Peter,35327,2025-01-30 15:28:00,Other,1079,https://www.rei.com/,"REI – Outdoor Gear, Equipment & Expert Advice",www.rei.com,86,Outdoor Explorer,
Mina,36819,2025-01-30 15:31:00,Link Clicked,1128,https://www.nhs.uk/followup/the,Follow-up on the,www.nhs.uk,98,Caregivers,
Anna,82911,2025-01-30 15:48:00,Link Clicked,1068,https://www.notion.so/followup/the,Follow-up on The,www.notion.so,33,Workholics,
Mina,67227,2025-01-30 15:58:00,Other,1022,https://calendar.google.com/calendar/u/0/r,"Google Calendar - Easier Time Management, Appointments & Scheduling",calendar.google.com,40,Workholics,
John,67982,2025-01-30 15:59:00,Link Clicked,1055,https://www.coursera.org/followup/follow-up,Follow-up on Follow-up,www.coursera.org,3,Students,
Anna,12615,2025-01-30 15:59:00,Other,1148,https://trello.com/,"Capture, organize, and tackle your to-dos from anywhere | Trello",trello.com,93,Workholics,
Theo,96001,2025-01-30 16:07:00,Other,1081,https://www.gutenberg.org/followup/free,Follow-up on Free,www.gutenberg.org,30,Book Worm,
John,80062,2025-01-30 16:08:00,Other,1017,https://www.academia.edu/,"Academia.edu - Find Research Papers, Topics, Researchers",www.academia.edu,39,Students,
Youssef,59154,2025-01-30 16:10:00,From Bookmark,1015,https://www.khanacademy.org/,"khan academy | free online courses, lessons & practice learn for free about math, art, computer programming, economics, physics, chemistry, biology, medicine, finance, history, and more. khan academy is a nonprofit with the mission of providing a free, world-class education for anyone, anywhere.",www.khanacademy.org,45,Students,
Theo,45479,2025-01-30 16:12:00,Typed in Address Bar,1224,https://nextdoor.com/,"nextdoor join nextdoor, an app for neighborhoods where you can get local tips, buy and sell items, and more",nextdoor.com,19,Local Explorer,
Robert,63798,2025-01-30 16:15:00,Link Clicked,1051,https://www.notion.so/,The AI workspace that works for you. | Notion,www.notion.so,15,Workholics,
John,64358,2025-01-30 16:15:00,Typed in Address Bar,1015,https://www.khanacademy.org/,"khan academy | free online courses, lessons & practice learn for free about math, art, computer programming, economics, physics, chemistry, biology, medicine, finance, history, and more. khan academy is a nonprofit with the mission of providing a free, world-class education for anyone, anywhere.",www.khanacademy.org,69,Students,
John,27796,2025-01-30 16:16:00,From Bookmark,1055,https://www.coursera.org/followup/follow-up,Follow-up on Follow-up,www.coursera.org,2,Students,
John,68477,2025-01-30 16:17:00,From Bookmark,1091,https://www.comixology.com/,    kindle comics,www.comixology.com,6,Entertainment Connoisseur,
Youssef,33514,2025-01-30 16:22:00,From Bookmark,1015,https://www.khanacademy.org/,"khan academy | free online courses, lessons & practice learn for free about math, art, computer programming, economics, physics, chemistry, biology, medicine, finance, history, and more. khan academy is a nonprofit with the mission of providing a free, world-class education for anyone, anywhere.",www.khanacademy.org,24,Students,
Robert,46898,2025-01-30 16:22:00,Typed in Address Bar,1156,https://www.tripadvisor.com/followup/tripadvisor:,Follow-up on tripadvisor:,www.tripadvisor.com,37,Vacation/Trip Planner,
Peter,36074,2025-01-30 16:23:00,Other,1044,https://mail.google.com/followup/gmail,Follow-up on Gmail,mail.google.com,78,Workholics,
Youssef,66122,2025-01-30 16:29:00,Link Clicked,1018,https://scholar.google.com/,Google Scholar,scholar.google.com,35,Students,
John,27010,2025-01-30 16:37:00,Other,1074,https://www.goodreads.com/,"goodreads | meet your next favorite book find and read more books youâll love, and keep track of the books you want to read. be part of the worldâs largest community of book lovers on goodreads.",www.goodreads.com,65,Book Worm,
Theo,66621,2025-01-30 16:38:00,From Bookmark,1081,https://www.gutenberg.org/followup/free,Follow-up on Free,www.gutenberg.org,7,Book Worm,
Mina,34074,2025-01-30 16:38:00,From Bookmark,1039,https://www.allrecipes.com/,"allrecipes | food, friends, and recipe inspiration find and share everyday cooking inspiration on allrecipes. discover recipes, cooks, videos, and how-tos based on the food you love.",www.allrecipes.com,10,Caregivers,
Youssef,27866,2025-01-30 16:39:00,Link Clicked,1093,https://www.khanacademy.org/followup/khan,Follow-up on khan,www.khanacademy.org,81,Students,
John,91570,2025-01-30 16:40:00,Typed in Address Bar,1076,https://www.crunchyroll.com/,Crunchyroll – Watch Anime Streaming Online,www.crunchyroll.com,97,Entertainment Connoisseur,
Jessica,84987,2025-01-30 16:41:00,From Bookmark,1072,https://www.healthline.com/followup/healthline:,Follow-up on Healthline:,www.healthline.com,9,Wellness Professionals,
Jessica,53454,2025-01-30 16:41:00,Other,1056,https://www.healthline.com/,Healthline: Medical information and health advice you can trust.,www.healthline.com,80,Wellness Professionals,
Anna,94734,2025-01-30 16:50:00,From Bookmark,1069,https://meet.google.com/,"Google Meet - Online Video Calls, Meetings and Conferencing",meet.google.com,98,Workholics,
Jessica,30988,2025-01-30 16:58:00,Typed in Address Bar,1105,https://schoolportal.edu/login,"School Portal – Student Grades, Attendance & Communication",schoolportal.edu,64,Caregivers,
Peter,38182,2025-01-30 17:00:00,Typed in Address Bar,1045,https://www.alltrails.com/,"alltrails: trail guides & maps for hiking, camping, and running | alltrails search over 300,000 trails with trail info, maps, detailed reviews, and photos curated by millions of hikers, campers, and nature lovers like you.",www.alltrails.com,38,Outdoor Explorer,
Peter,71215,2025-01-30 17:17:00,Other,1094,https://www.fishingworld.com/,Fishing World - Discover the World of Fishing,www.fishingworld.com,61,Outdoor Explorer,
John,18196,2025-01-30 17:32:00,Other,1038,https://www.spotify.com/,Spotify - Web Player: Music for everyone,www.spotify.com,37,Entertainment Connoisseur,
Theo,97667,2025-01-30 17:35:00,Other,1111,https://www.librarything.com/,librarything | catalog your books online,www.librarything.com,12,Book Worm,
Robert,85002,2025-01-30 17:40:00,Link Clicked,1068,https://www.notion.so/followup/the,Follow-up on The,www.notion.so,75,Workholics,
Youssef,98782,2025-01-30 17:44:00,Typed in Address Bar,1095,https://www.khanacademy.org/followup/follow-up,Follow-up on Follow-up,www.khanacademy.org,79,Students,
Youssef,30452,2025-01-30 17:51:00,From Bookmark,1043,https://www.researchgate.net/,researchgate | find and share research access 130+ million publications and connect with 20+ million researchers. join for free and gain visibility by uploading your research.,www.researchgate.net,76,Students,
John,34975,2025-01-30 17:52:00,From Bookmark,1082,https://www.crunchyroll.com/followup/crunchyroll,Follow-up on Crunchyroll,www.crunchyroll.com,44,Entertainment Connoisseur,
Jessica,90222,2025-01-30 17:59:00,Link Clicked,1173,https://mychart.examplehospital.com/,MyChart – Secure Online Health Records and Appointments,mychart.examplehospital.com,67,Caregivers,
Anna,86272,2025-01-30 18:01:00,Other,1122,https://meet.google.com/followup/google,Follow-up on Google,meet.google.com,19,Workholics,
Mina,26282,2025-01-30 18:15:00,Other,1048,https://www.allrecipes.com/followup/allrecipes,Follow-up on allrecipes,www.allrecipes.com,77,Caregivers,
Anna,50860,2025-01-30 18:23:00,Typed in Address Bar,1182,https://meet.google.com/followup/follow-up,Follow-up on Follow-up,meet.google.com,30,Workholics,
Youssef,13700,2025-01-30 18:24:00,Typed in Address Bar,1095,https://www.khanacademy.org/followup/follow-up,Follow-up on Follow-up,www.khanacademy.org,31,Students,
Jessica,59237,2025-01-30 18:25:00,From Bookmark,1033,https://mealplanner.example.com/,Meal Planner – Plan Healthy Meals and Recipes for Your Family,mealplanner.example.com,77,Caregivers,
Robert,58026,2025-01-30 18:26:00,Link Clicked,1068,https://www.notion.so/followup/the,Follow-up on The,www.notion.so,87,Workholics,
Jessica,57065,2025-01-30 18:57:00,Other,1066,https://www.nhs.uk/,"the nhs website - nhs find information and advice on health conditions, symptoms, healthy living, medicines and how to get help.",www.nhs.uk,42,Caregivers,
Robert,89818,2025-01-30 19:07:00,Other,1065,https://www.lonelyplanet.com/,Lonely Planet – Travel Guides & Inspiration,www.lonelyplanet.com,8,Vacation/Trip Planner,
John,14064,2025-01-30 19:10:00,From Bookmark,1082,https://www.crunchyroll.com/followup/crunchyroll,Follow-up on Crunchyroll,www.crunchyroll.com,89,Entertainment Connoisseur,
Youssef,89878,2025-01-30 19:18:00,Link Clicked,1095,https://www.khanacademy.org/followup/follow-up,Follow-up on Follow-up,www.khanacademy.org,83,Students,
Anna,81565,2025-01-30 19:31:00,Link Clicked,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,97,Workholics,
Mina,13068,2025-01-30 19:32:00,From Bookmark,1048,https://www.allrecipes.com/followup/allrecipes,Follow-up on allrecipes,www.allrecipes.com,58,Caregivers,
John,19479,2025-01-30 19:33:00,From Bookmark,1030,https://www.coursera.org/,"coursera | online courses & credentials from top educators. join for free learn online and earn valuable credentials from top universities like yale, michigan, stanford, and leading companies like google and ibm. join coursera for free and transform your career with degrees, certificates, specializations, & moocs in data science, computer science, business, and dozens of other topics.",www.coursera.org,5,Students,
Jessica,40852,2025-01-30 19:34:00,Link Clicked,1087,https://www.cdc.gov/,"centers for disease control and prevention as the nation’s health protection agency, cdc saves lives and protects people from health, safety, and security threats.",www.cdc.gov,72,Caregivers,
Robert,80902,2025-01-30 19:45:00,Link Clicked,1020,https://drive.google.com/,Google Drive: Sign-in,drive.google.com,2,Workholics,
John,88107,2025-01-30 19:46:00,Typed in Address Bar,1015,https://www.khanacademy.org/,"khan academy | free online courses, lessons & practice learn for free about math, art, computer programming, economics, physics, chemistry, biology, medicine, finance, history, and more. khan academy is a nonprofit with the mission of providing a free, world-class education for anyone, anywhere.",www.khanacademy.org,80,Students,
Theo,98134,2025-01-30 19:47:00,Other,1225,https://www.gutenberg.org/followup/follow-up,Follow-up on Follow-up,www.gutenberg.org,68,Book Worm,
Youssef,18017,2025-01-30 19:49:00,Other,1088,https://www.youtube.com/,"youtube enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",www.youtube.com,88,Students,
Theo,47452,2025-01-30 19:57:00,Typed in Address Bar,1060,https://www.gutenberg.org/,Free eBooks | Project Gutenberg,www.gutenberg.org,36,Book Worm,
John,33259,2025-01-30 19:59:00,Link Clicked,1135,https://letterboxd.com/,"letterboxd • social film discovery. letterboxd is a social platform for sharing your taste in film. use it as a diary to record your opinion about films as you watch them, or just to keep track of films you’ve seen in the past. rate, review and tag films as you add them. find and follow your friends to see what they’re enjoying. keep a watchlist of films you’d like to see, and create lists/collections on any topic.",letterboxd.com,70,Entertainment Connoisseur,
Anna,38568,2025-01-30 20:13:00,From Bookmark,1044,https://mail.google.com/followup/gmail,Follow-up on Gmail,mail.google.com,82,Workholics,
Robert,51760,2025-01-30 20:16:00,Other,1148,https://trello.com/,"Capture, organize, and tackle your to-dos from anywhere | Trello",trello.com,13,Workholics,
Mina,78190,2025-01-30 20:18:00,Typed in Address Bar,1048,https://www.allrecipes.com/followup/allrecipes,Follow-up on allrecipes,www.allrecipes.com,71,Caregivers,
