visit_id,visit_time,visit_description,place_id,url,title,rev_host,visit_count,frecency,last_visited,domain,domain_frecency,input_texts,max_input_use_count,created_time,updated_time,total_view_time_in_seconds,typing_time_in_seconds,scrolling_time_in_seconds,referrer_place_id,interest,is_short_term,title_name
25222,2025-07-16 04:58:00,From Bookmark,1262,https://www.meetup.com/followup/meetup,Follow-up on Meetup,moc.puteem.www.,71,99830,2025-07-16 04:58:00,www.meetup.com,28768,watch,2.69252,2025-07-15 16:58:00,2025-07-17 21:58:00,4.647,1.826,2.858,41615.0,Local Explorer,True,
86762,2025-07-16 04:59:00,Typed in Address Bar,1250,https://www.thespruceeats.com/,The Spruce Eats - Make Your Best Meal,moc.staeecurpseht.,98,73002,2025-07-16 04:59:00,www.thespruceeats.com,96798,plan,3.34604,2025-07-15 10:59:00,2025-07-15 18:59:00,4.391,2.55,1.544,,Curious Foodie,True,
39123,2025-07-16 05:14:00,Typed in Address Bar,1097,https://www.zomato.com/,"Zomato – Restaurant Discovery, Menus & Reviews",moc.otamoz.,82,6776,2025-07-16 05:14:00,www.zomato.com,24417,plan,8.27221,2025-07-14 21:14:00,2025-07-16 18:14:00,8.689,4.085,0.435,,Curious Foodie,True,
53998,2025-07-16 05:18:00,Link Clicked,1260,https://www.thespruceeats.com/followup/the,Follow-up on The,moc.staeecurpseht.www.,13,25786,2025-07-16 05:18:00,www.thespruceeats.com,45530,read,9.59915,2025-07-15 05:18:00,2025-07-17 14:18:00,0.675,1.921,0.993,41618.0,Curious Foodie,True,
17050,2025-07-16 05:23:00,Typed in Address Bar,1199,https://weather.com/,"national and local weather radar, daily forecast, hurricane and information from the weather channel and weather.com the weather channel and weather.com provide a national and local weather forecast for cities, as well as weather radar, report and hurricane coverage",moc.rehtaew.,98,85404,2025-07-16 05:23:00,weather.com,117534,buy,6.17572,2025-07-13 19:23:00,2025-07-15 07:23:00,7.607,4.501,2.5,,Local Explorer,True,
79038,2025-07-16 05:34:00,Link Clicked,1224,https://nextdoor.com/,"nextdoor join nextdoor, an app for neighborhoods where you can get local tips, buy and sell items, and more",moc.roodtxen.,4,10637,2025-07-16 05:34:00,nextdoor.com,26061,watch,8.79146,2025-07-15 10:34:00,2025-07-16 23:34:00,5.597,1.694,2.475,,Local Explorer,True,
64209,2025-07-16 05:45:00,Link Clicked,1247,https://www.eater.com/,eater food news and dining guides from across the country.,moc.retae.,93,42094,2025-07-16 05:45:00,www.eater.com,74882,trip,9.92716,2025-07-13 22:45:00,2025-07-16 18:45:00,3.542,2.743,1.136,,Curious Foodie,True,
51919,2025-07-16 05:56:00,Typed in Address Bar,1224,https://nextdoor.com/,"nextdoor join nextdoor, an app for neighborhoods where you can get local tips, buy and sell items, and more",moc.roodtxen.,22,62453,2025-07-16 05:56:00,nextdoor.com,109975,search,2.98139,2025-07-15 17:56:00,2025-07-18 03:56:00,2.924,1.999,2.618,,Local Explorer,True,
93346,2025-07-16 05:58:00,Other,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,5,79749,2025-07-16 05:58:00,www.meetup.com,27751,buy,4.23546,2025-07-13 13:58:00,2025-07-16 10:58:00,0.257,0.14,3.716,,Local Explorer,True,
21572,2025-07-16 05:59:53,Typed in Address Bar,1276,https://www.google.com/search?client=firefox-b-d&q=grilled+octopus+recipe,grilled octopus recipe - Google Search,moc.elgoog.www.,1,17,2025-07-16 05:59:53,www.google.com,12384,search,4.72094,2025-07-14 05:59:53,2025-07-14 15:59:53,0.0,3.063,3.329,,Search,True,
36984,2025-07-16 06:01:00,Other,1049,https://maps.google.com/,Google Maps,moc.elgoog.spam.,71,45698,2025-07-16 06:01:00,maps.google.com,114656,read,6.62463,2025-07-14 00:01:00,2025-07-16 04:01:00,4.251,1.641,2.756,,Local Explorer,True,
20983,2025-07-16 06:08:00,Other,1125,https://maps.google.com/followup/google,Follow-up on Google,moc.elgoog.spam.,50,87805,2025-07-16 06:08:00,maps.google.com,10153,trip,9.19236,2025-07-16 02:08:00,2025-07-18 01:08:00,8.867,0.624,2.956,41627.0,Local Explorer,True,
50853,2025-07-16 06:09:00,Link Clicked,1199,https://weather.com/,"national and local weather radar, daily forecast, hurricane and information from the weather channel and weather.com the weather channel and weather.com provide a national and local weather forecast for cities, as well as weather radar, report and hurricane coverage",moc.rehtaew.,81,40688,2025-07-16 06:09:00,weather.com,97399,cook,7.84614,2025-07-14 12:09:00,2025-07-17 03:09:00,8.351,2.708,1.816,,Local Explorer,True,
11769,2025-07-16 06:21:00,Link Clicked,1247,https://www.eater.com/,eater food news and dining guides from across the country.,moc.retae.,10,35141,2025-07-16 06:21:00,www.eater.com,114484,search,0.63061,2025-07-14 00:21:00,2025-07-15 17:21:00,7.676,4.343,4.339,,Curious Foodie,True,
55538,2025-07-16 06:37:00,Other,1097,https://www.zomato.com/,"Zomato – Restaurant Discovery, Menus & Reviews",moc.otamoz.,17,84780,2025-07-16 06:37:00,www.zomato.com,41784,trip,1.58578,2025-07-14 06:37:00,2025-07-17 06:37:00,9.069,3.364,1.372,,Curious Foodie,True,
11867,2025-07-16 06:38:00,Other,1103,https://www.zomato.com/followup/zomato,Follow-up on Zomato,moc.otamoz.www.,23,20824,2025-07-16 06:38:00,www.zomato.com,52546,watch,5.29343,2025-07-13 15:38:00,2025-07-15 08:38:00,9.377,1.654,3.621,41631.0,Curious Foodie,True,
85599,2025-07-16 06:40:00,From Bookmark,1250,https://www.thespruceeats.com/,The Spruce Eats - Make Your Best Meal,moc.staeecurpseht.,18,17089,2025-07-16 06:40:00,www.thespruceeats.com,25689,watch,7.43136,2025-07-13 07:40:00,2025-07-14 18:40:00,0.764,3.15,2.302,,Curious Foodie,True,
42860,2025-07-16 06:47:00,Link Clicked,1049,https://maps.google.com/,Google Maps,moc.elgoog.spam.,100,38749,2025-07-16 06:47:00,maps.google.com,95280,cook,4.54575,2025-07-15 07:47:00,2025-07-15 18:47:00,8.701,2.221,3.661,,Local Explorer,True,
89834,2025-07-16 06:55:00,From Bookmark,1260,https://www.thespruceeats.com/followup/the,Follow-up on The,moc.staeecurpseht.www.,36,90485,2025-07-16 06:55:00,www.thespruceeats.com,100195,watch,5.00964,2025-07-15 10:55:00,2025-07-17 09:55:00,0.282,2.039,4.575,41633.0,Curious Foodie,True,
17970,2025-07-16 06:55:00,Typed in Address Bar,1260,https://www.thespruceeats.com/followup/the,Follow-up on The,moc.staeecurpseht.www.,13,108633,2025-07-16 06:55:00,www.thespruceeats.com,101824,learn,2.29518,2025-07-13 21:55:00,2025-07-14 21:55:00,9.38,2.196,3.915,41633.0,Curious Foodie,True,
50898,2025-07-16 07:06:00,Typed in Address Bar,1125,https://maps.google.com/followup/google,Follow-up on Google,moc.elgoog.spam.,66,86426,2025-07-16 07:06:00,maps.google.com,26243,invest,8.22865,2025-07-13 20:06:00,2025-07-16 13:06:00,5.54,0.799,3.216,41634.0,Local Explorer,True,
91670,2025-07-16 07:06:00,Other,1144,https://maps.google.com/followup/follow-up,Follow-up on Follow-up,moc.elgoog.spam.,100,56388,2025-07-16 07:06:00,maps.google.com,69628,buy,7.37061,2025-07-16 05:06:00,2025-07-17 04:06:00,0.538,0.462,2.811,41637.0,Local Explorer,True,
42621,2025-07-16 07:11:00,From Bookmark,1261,https://www.thespruceeats.com/followup/follow-up,Follow-up on Follow-up,moc.staeecurpseht.www.,16,17265,2025-07-16 07:11:00,www.thespruceeats.com,46586,invest,1.52788,2025-07-15 22:11:00,2025-07-16 11:11:00,7.691,1.565,2.529,41636.0,Curious Foodie,True,
53354,2025-07-16 07:18:00,Typed in Address Bar,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,17,68752,2025-07-16 07:18:00,www.meetup.com,33420,explore,1.01507,2025-07-15 21:18:00,2025-07-18 00:18:00,8.807,2.183,0.834,,Local Explorer,True,
29596,2025-07-16 07:23:00,Other,1192,https://www.timeout.com/,Time Out | Best Things To Do and Events In Cities Worldwide,moc.tuoemit.,24,86092,2025-07-16 07:23:00,www.timeout.com,75407,plan,4.00317,2025-07-14 02:23:00,2025-07-14 21:23:00,8.048,1.631,1.412,,Local Explorer,True,
53950,2025-07-16 07:32:00,Other,1078,https://www.audible.com/,"audible.com | try audible free today try audible free for 30 days! start listening to best-selling audiobooks, exclusive originals, and free podcasts with the audible app.",moc.elbidua.,40,19603,2025-07-16 07:32:00,www.audible.com,114284,cook,1.89981,2025-07-15 18:32:00,2025-07-16 05:32:00,9.326,2.024,0.305,,Book Worm,True,
34819,2025-07-16 07:32:00,Link Clicked,1247,https://www.eater.com/,eater food news and dining guides from across the country.,moc.retae.,38,24501,2025-07-16 07:32:00,www.eater.com,88675,explore,2.48218,2025-07-13 10:32:00,2025-07-14 08:32:00,4.454,0.536,1.534,,Curious Foodie,True,
22598,2025-07-16 07:37:00,Typed in Address Bar,1097,https://www.zomato.com/,"Zomato – Restaurant Discovery, Menus & Reviews",moc.otamoz.,76,93118,2025-07-16 07:37:00,www.zomato.com,21472,explore,1.47804,2025-07-15 15:37:00,2025-07-16 17:37:00,3.524,1.836,3.164,,Curious Foodie,True,
31727,2025-07-16 07:38:00,Link Clicked,1189,https://www.tasteatlas.com/,World Food Atlas: Discover 18142 Local Dishes & Ingredients,moc.saltaetsat.,54,25507,2025-07-16 07:38:00,www.tasteatlas.com,71887,learn,2.93089,2025-07-15 15:38:00,2025-07-15 23:38:00,5.091,4.674,4.453,,Curious Foodie,True,
12426,2025-07-16 07:42:00,Link Clicked,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,84,103185,2025-07-16 07:42:00,www.meetup.com,112835,invest,0.3349,2025-07-13 12:42:00,2025-07-14 07:42:00,0.849,1.379,0.507,,Local Explorer,True,
21322,2025-07-16 07:44:00,Link Clicked,1250,https://www.thespruceeats.com/,The Spruce Eats - Make Your Best Meal,moc.staeecurpseht.,6,18989,2025-07-16 07:44:00,www.thespruceeats.com,93412,cook,0.5592,2025-07-15 23:44:00,2025-07-18 09:44:00,6.571,3.206,2.006,,Curious Foodie,True,
34681,2025-07-16 07:55:00,Typed in Address Bar,1049,https://maps.google.com/,Google Maps,moc.elgoog.spam.,68,116106,2025-07-16 07:55:00,maps.google.com,108721,watch,8.05925,2025-07-13 17:55:00,2025-07-16 15:55:00,3.466,0.335,4.146,,Local Explorer,True,
21785,2025-07-16 07:55:00,Typed in Address Bar,1074,https://www.goodreads.com/,"goodreads | meet your next favorite book find and read more books youâll love, and keep track of the books you want to read. be part of the worldâs largest community of book lovers on goodreads.",moc.sdaerdoog.,9,97870,2025-07-16 07:55:00,www.goodreads.com,68438,search,4.76364,2025-07-14 23:55:00,2025-07-15 17:55:00,4.734,1.972,4.507,,Book Worm,True,
64257,2025-07-16 08:02:00,Typed in Address Bar,1250,https://www.thespruceeats.com/,The Spruce Eats - Make Your Best Meal,moc.staeecurpseht.,90,69596,2025-07-16 08:02:00,www.thespruceeats.com,84318,plan,1.38639,2025-07-14 00:02:00,2025-07-16 07:02:00,7.821,2.761,3.432,,Curious Foodie,True,
94090,2025-07-16 08:03:00,Typed in Address Bar,1250,https://www.thespruceeats.com/,The Spruce Eats - Make Your Best Meal,moc.staeecurpseht.,41,23388,2025-07-16 08:03:00,www.thespruceeats.com,96125,plan,5.13722,2025-07-14 22:03:00,2025-07-17 16:03:00,9.46,3.634,3.836,,Curious Foodie,True,
60180,2025-07-16 08:05:00,From Bookmark,1189,https://www.tasteatlas.com/,World Food Atlas: Discover 18142 Local Dishes & Ingredients,moc.saltaetsat.,58,59603,2025-07-16 08:05:00,www.tasteatlas.com,62511,buy,9.19417,2025-07-15 22:05:00,2025-07-17 17:05:00,9.934,0.294,2.294,,Curious Foodie,True,
93039,2025-07-16 08:17:00,Other,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,76,50827,2025-07-16 08:17:00,www.yelp.com,35857,read,6.23206,2025-07-14 16:17:00,2025-07-17 11:17:00,3.679,0.904,1.451,,Local Explorer,True,
68395,2025-07-16 08:23:00,Other,1191,https://www.tasteatlas.com/followup/world,Follow-up on World,moc.saltaetsat.www.,58,116612,2025-07-16 08:23:00,www.tasteatlas.com,56530,buy,1.30329,2025-07-15 17:23:00,2025-07-16 03:23:00,0.279,4.64,1.855,41652.0,Curious Foodie,True,
79540,2025-07-16 08:26:00,From Bookmark,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,3,2060,2025-07-16 08:26:00,www.meetup.com,27659,search,9.23682,2025-07-16 05:26:00,2025-07-19 01:26:00,5.439,0.368,3.983,,Local Explorer,True,
36228,2025-07-16 08:30:00,From Bookmark,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,55,79807,2025-07-16 08:30:00,www.yelp.com,51949,watch,1.19213,2025-07-14 05:30:00,2025-07-15 16:30:00,7.847,1.909,3.37,,Local Explorer,True,
51885,2025-07-16 08:32:00,Other,1041,https://www.nytimes.com/followup/the,Follow-up on The,moc.semityn.www.,7,112222,2025-07-16 08:32:00,www.nytimes.com,31449,buy,8.22857,2025-07-15 03:32:00,2025-07-16 08:32:00,3.727,3.833,1.107,41657.0,Book Worm,True,
12640,2025-07-16 08:32:00,Other,1250,https://www.thespruceeats.com/,The Spruce Eats - Make Your Best Meal,moc.staeecurpseht.,39,116875,2025-07-16 08:32:00,www.thespruceeats.com,28245,watch,5.09556,2025-07-13 18:32:00,2025-07-14 03:32:00,4.739,0.793,4.412,,Curious Foodie,True,
83205,2025-07-16 08:32:00,Link Clicked,1025,https://www.nytimes.com/section/books/,"The New York Times - Breaking News, US News, World News and Videos",moc.semityn.,21,106251,2025-07-16 08:32:00,www.nytimes.com,24910,learn,0.45031,2025-07-15 21:32:00,2025-07-16 10:32:00,5.217,3.531,4.198,,Book Worm,True,
38931,2025-07-16 08:45:00,Other,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,87,16097,2025-07-16 08:45:00,www.yelp.com,102688,cook,4.3957,2025-07-14 03:45:00,2025-07-15 21:45:00,8.335,0.51,2.331,,Local Explorer,True,
83577,2025-07-16 09:00:00,From Bookmark,1189,https://www.tasteatlas.com/,World Food Atlas: Discover 18142 Local Dishes & Ingredients,moc.saltaetsat.,9,25682,2025-07-16 09:00:00,www.tasteatlas.com,49249,buy,1.3165,2025-07-14 04:00:00,2025-07-16 10:00:00,0.439,4.67,3.744,,Curious Foodie,True,
44757,2025-07-16 09:04:00,Link Clicked,1049,https://maps.google.com/,Google Maps,moc.elgoog.spam.,73,89910,2025-07-16 09:04:00,maps.google.com,97056,cook,1.4606,2025-07-13 11:04:00,2025-07-14 03:04:00,7.269,1.48,0.329,,Local Explorer,True,
96804,2025-07-16 09:07:00,Link Clicked,1199,https://weather.com/,"national and local weather radar, daily forecast, hurricane and information from the weather channel and weather.com the weather channel and weather.com provide a national and local weather forecast for cities, as well as weather radar, report and hurricane coverage",moc.rehtaew.,87,51099,2025-07-16 09:07:00,weather.com,57619,buy,4.79549,2025-07-13 13:07:00,2025-07-16 05:07:00,4.984,3.869,2.403,,Local Explorer,True,
13893,2025-07-16 09:08:00,Other,1199,https://weather.com/,"national and local weather radar, daily forecast, hurricane and information from the weather channel and weather.com the weather channel and weather.com provide a national and local weather forecast for cities, as well as weather radar, report and hurricane coverage",moc.rehtaew.,69,51628,2025-07-16 09:08:00,weather.com,116323,learn,0.72396,2025-07-14 07:08:00,2025-07-14 23:08:00,4.401,2.696,0.723,,Local Explorer,True,
13715,2025-07-16 09:13:00,Other,1189,https://www.tasteatlas.com/,World Food Atlas: Discover 18142 Local Dishes & Ingredients,moc.saltaetsat.,61,46746,2025-07-16 09:13:00,www.tasteatlas.com,43633,buy,8.49722,2025-07-14 15:13:00,2025-07-16 12:13:00,4.986,2.3,3.002,,Curious Foodie,True,
69272,2025-07-16 09:17:00,From Bookmark,1200,https://weather.com/followup/national,Follow-up on national,moc.rehtaew.,14,30426,2025-07-16 09:17:00,weather.com,32414,buy,1.63896,2025-07-16 08:17:00,2025-07-19 04:17:00,5.873,2.253,3.08,41663.0,Local Explorer,True,
98307,2025-07-16 09:20:00,Typed in Address Bar,1078,https://www.audible.com/,"audible.com | try audible free today try audible free for 30 days! start listening to best-selling audiobooks, exclusive originals, and free podcasts with the audible app.",moc.elbidua.,72,42148,2025-07-16 09:20:00,www.audible.com,107381,watch,6.9366,2025-07-14 01:20:00,2025-07-14 14:20:00,5.071,0.856,0.793,,Book Worm,True,
69726,2025-07-16 09:21:00,From Bookmark,1097,https://www.zomato.com/,"Zomato – Restaurant Discovery, Menus & Reviews",moc.otamoz.,83,82730,2025-07-16 09:21:00,www.zomato.com,115420,search,8.53454,2025-07-14 21:21:00,2025-07-16 09:21:00,9.974,3.692,2.584,,Curious Foodie,True,
51621,2025-07-16 09:23:00,Typed in Address Bar,1247,https://www.eater.com/,eater food news and dining guides from across the country.,moc.retae.,19,70187,2025-07-16 09:23:00,www.eater.com,46675,buy,1.6546,2025-07-14 14:23:00,2025-07-17 01:23:00,3.824,1.253,1.975,,Curious Foodie,True,
27503,2025-07-16 09:24:00,From Bookmark,1103,https://www.zomato.com/followup/zomato,Follow-up on Zomato,moc.otamoz.www.,80,61593,2025-07-16 09:24:00,www.zomato.com,59938,search,9.03704,2025-07-15 19:24:00,2025-07-16 12:24:00,3.303,0.947,0.341,41668.0,Curious Foodie,True,
66032,2025-07-16 09:31:00,Typed in Address Bar,1103,https://www.zomato.com/followup/zomato,Follow-up on Zomato,moc.otamoz.www.,16,75128,2025-07-16 09:31:00,www.zomato.com,38082,read,8.66371,2025-07-14 18:31:00,2025-07-17 01:31:00,2.963,1.011,2.832,41668.0,Curious Foodie,True,
88458,2025-07-16 09:32:00,Typed in Address Bar,1258,https://www.zomato.com/followup/follow-up,Follow-up on Follow-up,moc.otamoz.www.,1,7143,2025-07-16 09:32:00,www.zomato.com,17118,cook,4.17197,2025-07-15 13:32:00,2025-07-15 18:32:00,1.331,1.883,3.747,41670.0,Curious Foodie,True,
48638,2025-07-16 09:46:00,Other,1258,https://www.zomato.com/followup/follow-up,Follow-up on Follow-up,moc.otamoz.www.,15,63295,2025-07-16 09:46:00,www.zomato.com,86979,buy,8.61283,2025-07-15 05:46:00,2025-07-15 16:46:00,1.32,2.321,1.438,41671.0,Curious Foodie,True,
89350,2025-07-16 09:51:00,Link Clicked,1258,https://www.zomato.com/followup/follow-up,Follow-up on Follow-up,moc.otamoz.www.,43,19304,2025-07-16 09:51:00,www.zomato.com,115192,read,5.52531,2025-07-14 09:51:00,2025-07-16 08:51:00,6.607,3.352,0.447,41673.0,Curious Foodie,True,
62330,2025-07-16 09:54:00,Link Clicked,1224,https://nextdoor.com/,"nextdoor join nextdoor, an app for neighborhoods where you can get local tips, buy and sell items, and more",moc.roodtxen.,91,15141,2025-07-16 09:54:00,nextdoor.com,57259,buy,3.40445,2025-07-15 20:54:00,2025-07-17 13:54:00,6.978,4.472,2.424,,Local Explorer,True,
48283,2025-07-16 10:09:00,Link Clicked,1243,https://nextdoor.com/followup/nextdoor,Follow-up on nextdoor,moc.roodtxen.,48,118103,2025-07-16 10:09:00,nextdoor.com,78167,learn,7.53248,2025-07-14 10:09:00,2025-07-15 04:09:00,1.237,1.167,4.084,41675.0,Local Explorer,True,
96768,2025-07-16 10:14:00,Link Clicked,1258,https://www.zomato.com/followup/follow-up,Follow-up on Follow-up,moc.otamoz.www.,19,15589,2025-07-16 10:14:00,www.zomato.com,104604,learn,3.81998,2025-07-15 19:14:00,2025-07-18 07:14:00,1.213,3.615,4.161,41674.0,Curious Foodie,True,
45482,2025-07-16 10:29:00,Typed in Address Bar,1258,https://www.zomato.com/followup/follow-up,Follow-up on Follow-up,moc.otamoz.www.,27,91895,2025-07-16 10:29:00,www.zomato.com,14235,plan,4.805,2025-07-15 09:29:00,2025-07-17 16:29:00,5.814,3.421,4.897,41677.0,Curious Foodie,True,
54748,2025-07-16 10:46:00,From Bookmark,1097,https://www.zomato.com/,"Zomato – Restaurant Discovery, Menus & Reviews",moc.otamoz.,12,63334,2025-07-16 10:46:00,www.zomato.com,60283,search,0.71251,2025-07-15 04:46:00,2025-07-15 14:46:00,5.636,0.033,4.071,,Curious Foodie,True,
20025,2025-07-16 10:54:00,Link Clicked,1103,https://www.zomato.com/followup/zomato,Follow-up on Zomato,moc.otamoz.www.,24,116202,2025-07-16 10:54:00,www.zomato.com,14355,read,7.45481,2025-07-16 03:54:00,2025-07-17 06:54:00,4.116,2.701,4.319,41679.0,Curious Foodie,True,
70678,2025-07-16 10:54:00,Other,1258,https://www.zomato.com/followup/follow-up,Follow-up on Follow-up,moc.otamoz.www.,41,57517,2025-07-16 10:54:00,www.zomato.com,39424,trip,2.21937,2025-07-13 17:54:00,2025-07-14 18:54:00,1.697,0.057,3.25,41680.0,Curious Foodie,True,
23355,2025-07-16 10:57:00,Typed in Address Bar,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,1,102680,2025-07-16 10:57:00,www.yelp.com,52659,trip,2.51595,2025-07-15 20:57:00,2025-07-18 12:57:00,3.181,1.539,0.862,,Local Explorer,True,
10188,2025-07-16 11:02:00,Typed in Address Bar,1097,https://www.zomato.com/,"Zomato – Restaurant Discovery, Menus & Reviews",moc.otamoz.,31,50088,2025-07-16 11:02:00,www.zomato.com,93138,explore,7.13289,2025-07-15 15:02:00,2025-07-15 22:02:00,4.279,0.007,2.9,,Curious Foodie,True,
19319,2025-07-16 11:03:00,Link Clicked,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,91,60721,2025-07-16 11:03:00,www.yelp.com,110463,explore,4.64273,2025-07-14 00:03:00,2025-07-15 14:03:00,8.183,4.131,0.167,,Local Explorer,True,
53856,2025-07-16 11:08:00,Link Clicked,1224,https://nextdoor.com/,"nextdoor join nextdoor, an app for neighborhoods where you can get local tips, buy and sell items, and more",moc.roodtxen.,31,77080,2025-07-16 11:08:00,nextdoor.com,66949,plan,1.88001,2025-07-14 01:08:00,2025-07-15 12:08:00,9.741,4.727,1.224,,Local Explorer,True,
14643,2025-07-16 11:10:00,Typed in Address Bar,1103,https://www.zomato.com/followup/zomato,Follow-up on Zomato,moc.otamoz.www.,61,28684,2025-07-16 11:10:00,www.zomato.com,92310,cook,2.46985,2025-07-13 15:10:00,2025-07-15 10:10:00,2.749,0.196,1.5,41683.0,Curious Foodie,True,
67327,2025-07-16 11:19:00,Other,1235,https://www.meetup.com/,"Meetup | Find Local Groups, Events, and Activities Near You",moc.puteem.,47,72386,2025-07-16 11:19:00,www.meetup.com,67501,cook,6.69978,2025-07-15 05:19:00,2025-07-17 10:19:00,3.65,4.334,4.022,,Local Explorer,True,
76497,2025-07-16 11:19:00,Link Clicked,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,76,26159,2025-07-16 11:19:00,www.yelp.com,16869,learn,9.67634,2025-07-15 19:19:00,2025-07-17 07:19:00,5.653,2.092,2.801,,Local Explorer,True,
61679,2025-07-16 11:31:00,Link Clicked,1189,https://www.tasteatlas.com/,World Food Atlas: Discover 18142 Local Dishes & Ingredients,moc.saltaetsat.,22,12159,2025-07-16 11:31:00,www.tasteatlas.com,21288,trip,9.13228,2025-07-15 15:31:00,2025-07-15 21:31:00,2.665,0.876,1.969,,Curious Foodie,True,
46635,2025-07-16 11:34:00,From Bookmark,1262,https://www.meetup.com/followup/meetup,Follow-up on Meetup,moc.puteem.www.,51,72224,2025-07-16 11:34:00,www.meetup.com,73684,invest,8.68788,2025-07-15 01:34:00,2025-07-16 14:34:00,1.137,3.212,2.55,41687.0,Local Explorer,True,
54519,2025-07-16 11:46:00,Other,1199,https://weather.com/,"national and local weather radar, daily forecast, hurricane and information from the weather channel and weather.com the weather channel and weather.com provide a national and local weather forecast for cities, as well as weather radar, report and hurricane coverage",moc.rehtaew.,45,2654,2025-07-16 11:46:00,weather.com,19122,read,3.18108,2025-07-15 19:46:00,2025-07-16 06:46:00,4.561,0.399,4.281,,Local Explorer,True,
65071,2025-07-16 11:56:00,Link Clicked,1200,https://weather.com/followup/national,Follow-up on national,moc.rehtaew.,66,7573,2025-07-16 11:56:00,weather.com,77232,search,0.02255,2025-07-15 03:56:00,2025-07-18 03:56:00,6.478,4.231,3.246,41691.0,Local Explorer,True,
82368,2025-07-16 12:03:00,Link Clicked,1354,https://www.meetup.com/followup/follow-up,Follow-up on Follow-up,moc.puteem.www.,18,64312,2025-07-16 12:03:00,www.meetup.com,15018,watch,4.83055,2025-07-15 08:03:00,2025-07-15 17:03:00,7.625,3.605,0.479,41690.0,Local Explorer,True,
62999,2025-07-16 12:07:00,Link Clicked,1201,https://weather.com/followup/follow-up,Follow-up on Follow-up,moc.rehtaew.,65,109944,2025-07-16 12:07:00,weather.com,113396,read,6.24825,2025-07-14 21:07:00,2025-07-17 13:07:00,2.24,1.624,0.511,41692.0,Local Explorer,True,
59671,2025-07-16 12:09:00,Other,1354,https://www.meetup.com/followup/follow-up,Follow-up on Follow-up,moc.puteem.www.,3,23955,2025-07-16 12:09:00,www.meetup.com,117343,plan,4.4942,2025-07-14 10:09:00,2025-07-17 09:09:00,4.792,3.868,0.751,41693.0,Local Explorer,True,
52348,2025-07-16 12:21:00,Typed in Address Bar,1212,https://www.yelp.com/,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",moc.pley.,74,105000,2025-07-16 12:21:00,www.yelp.com,59752,buy,1.90214,2025-07-13 22:21:00,2025-07-15 17:21:00,0.934,1.88,2.593,,Local Explorer,True,
94909,2025-07-16 12:21:00,Other,1354,https://www.meetup.com/followup/follow-up,Follow-up on Follow-up,moc.puteem.www.,45,10692,2025-07-16 12:21:00,www.meetup.com,55079,read,2.59706,2025-07-15 06:21:00,2025-07-16 00:21:00,0.253,3.536,2.83,41695.0,Local Explorer,True,
43567,2025-07-16 12:45:00,Typed in Address Bar,1354,https://www.meetup.com/followup/follow-up,Follow-up on Follow-up,moc.puteem.www.,90,60861,2025-07-16 12:45:00,www.meetup.com,45600,buy,1.82974,2025-07-13 14:45:00,2025-07-14 18:45:00,7.252,1.387,3.597,41696.0,Local Explorer,True,
81733,2025-07-16 12:47:00,Link Clicked,1097,https://www.zomato.com/,"Zomato – Restaurant Discovery, Menus & Reviews",moc.otamoz.,45,20732,2025-07-16 12:47:00,www.zomato.com,68900,buy,9.34489,2025-07-15 00:47:00,2025-07-15 16:47:00,9.013,2.962,4.273,,Curious Foodie,True,
33174,2025-07-16 12:54:00,From Bookmark,1250,https://www.thespruceeats.com/,The Spruce Eats - Make Your Best Meal,moc.staeecurpseht.,32,50160,2025-07-16 12:54:00,www.thespruceeats.com,104285,search,0.29153,2025-07-15 11:54:00,2025-07-17 03:54:00,7.775,1.968,4.952,,Curious Foodie,True,
93620,2025-07-16 12:56:00,Typed in Address Bar,1260,https://www.thespruceeats.com/followup/the,Follow-up on The,moc.staeecurpseht.www.,100,46928,2025-07-16 12:56:00,www.thespruceeats.com,109102,explore,8.64069,2025-07-15 17:56:00,2025-07-18 03:56:00,7.765,3.498,2.345,41700.0,Curious Foodie,True,
37231,2025-07-16 12:59:00,Typed in Address Bar,1078,https://www.audible.com/,"audible.com | try audible free today try audible free for 30 days! start listening to best-selling audiobooks, exclusive originals, and free podcasts with the audible app.",moc.elbidua.,100,64139,2025-07-16 12:59:00,www.audible.com,68149,explore,8.91846,2025-07-14 01:59:00,2025-07-15 01:59:00,2.265,0.194,1.801,,Book Worm,True,
